dt,high
2017-05-18,24.72
2017-05-19,24.7
2017-05-22,25.68
2017-05-23,26.09
2017-05-24,27.26
2017-05-25,28.165
2017-05-26,27.85
2017-05-30,26.91
2017-05-31,26.22
2017-06-01,27.6
2017-06-02,27.865
2017-06-05,27.99
2017-06-06,29.47
2017-06-07,29.325
2017-06-08,27.2
2017-06-09,26.2
2017-06-12,26.45
2017-06-13,26.22
2017-06-14,26.02
2017-06-15,25.61
2017-06-16,26.2
2017-06-19,27.29
2017-06-20,27.24
2017-06-21,27.19
2017-06-22,27.7
2017-06-23,28.31
2017-06-26,28.35
2017-06-27,28.24
2017-06-28,27.85
2017-06-29,27.6
2017-06-30,26.925
2017-07-03,27.17
2017-07-05,27.21
2017-07-06,26.82
2017-07-07,26.5
2017-07-10,26.12
2017-07-11,26.03
2017-07-12,25.88
2017-07-13,25.38
2017-07-14,25.35
2017-07-17,24.77
2017-07-18,24.58
2017-07-19,24.08
2017-07-20,23.51
2017-07-21,24.15
2017-07-24,24.17
2017-07-25,24.315
2017-07-26,24.94
2017-07-27,24.84
2017-07-28,24.49
2017-07-31,24.585
2017-08-01,24.7
2017-08-02,24.64
2017-08-03,24.8
2017-08-04,24.66
2017-08-07,24.7
2017-08-08,24.68
2017-08-09,25.22
2017-08-10,24.84
2017-08-11,24.85
2017-08-14,24.96
2017-08-15,25.4
2017-08-16,25.59
2017-08-17,25.46
2017-08-18,24.68
2017-08-21,24.48
2017-08-22,24.4
2017-08-23,24.29
2017-08-24,24.315
2017-08-25,25.36
2017-08-28,26.3
2017-08-29,26.51
2017-08-30,26.26
2017-08-31,26.17
2017-09-01,26.72
2017-09-05,26.65
2017-09-06,27.4
2017-09-07,27.63
2017-09-08,27.4
2017-09-11,27.24
2017-09-12,27.18
2017-09-13,27.1799
2017-09-14,27.07
2017-09-15,26.73
2017-09-18,26.39
2017-09-19,26.46
2017-09-20,26.25
2017-09-21,25.81
2017-09-22,27.43
2017-09-25,26.51
2017-09-26,26.79
2017-09-27,26.8
2017-09-28,26.72
2017-09-29,27.3
2017-10-02,26.92
2017-10-03,27.59
2017-10-04,28.245
2017-10-05,28.74
2017-10-06,28.88
2017-10-09,28.76
2017-10-10,28.48
2017-10-11,27.86
2017-10-12,28.22
2017-10-13,27.78
2017-10-16,27.515
2017-10-17,26.98
2017-10-18,27.04
2017-10-19,26.3
2017-10-20,26.8
2017-10-23,25.835
2017-10-24,25.15
2017-10-25,25.13
2017-10-26,25.05
2017-10-27,24.655
2017-10-30,24.19
2017-10-31,24.065
2017-11-01,24.27
2017-11-02,24.54
2017-11-03,24.56
2017-11-06,24.71
2017-11-07,24.495
2017-11-08,22.82
2017-11-09,23.53
2017-11-10,22.85
2017-11-13,22.94
2017-11-14,23.22
2017-11-15,23.69
2017-11-16,24.14
2017-11-17,24.18
2017-11-20,24.33
2017-11-21,24.33
2017-11-22,24.52
2017-11-24,24.35
2017-11-27,24.83
2017-11-28,24.32
2017-11-29,24.97
2017-11-30,24.89
2017-12-01,24.1369
2017-12-04,24.8
2017-12-05,25.62
2017-12-06,26.23
2017-12-07,27.26
2017-12-08,27.0
2017-12-11,26.99
2017-12-12,27.19
2017-12-13,27.41
2017-12-14,27.56
2017-12-15,27.64
2017-12-18,28.23
2017-12-19,30.3
2017-12-20,30.03
2017-12-21,30.12
2017-12-22,30.02
2017-12-26,30.11
2017-12-27,29.52
2017-12-28,29.19
2017-12-29,29.05
2018-01-02,29.12
2018-01-03,29.43
2018-01-04,30.05
2018-01-05,31.2
2018-01-08,32.02
2018-01-09,32.28
2018-01-10,31.58
2018-01-11,31.51
2018-01-12,31.08
2018-01-16,31.03
2018-01-17,31.47
2018-01-18,30.92
2018-01-19,30.98
2018-01-22,30.525
2018-01-23,30.925
2018-01-24,30.42
2018-01-25,30.0
2018-01-26,29.9
2018-01-29,30.03
2018-01-30,30.0
2018-01-31,29.86
2018-02-01,29.77
2018-02-02,29.06
2018-02-05,28.21
