dt,high
2010-01-04,6.7
2010-01-05,6.8
2010-01-06,6.84
2010-01-07,6.98
2010-01-08,7.08
2010-01-11,7.06
2010-01-12,6.82
2010-01-13,6.75
2010-01-14,6.74
2010-01-15,6.86
2010-01-19,6.7
2010-01-20,6.66
2010-01-21,6.45
2010-01-22,6.2696
2010-01-25,6.17
2010-01-26,6.0
2010-01-27,5.8999
2010-01-28,5.92
2010-01-29,5.81
2010-02-01,5.91
2010-02-02,6.1
2010-02-03,6.14
2010-02-04,6.04
2010-02-05,5.6
2010-02-08,5.63
2010-02-09,5.7
2010-02-10,5.71
2010-02-11,5.84
2010-02-12,6.28
2010-02-16,6.5
2010-02-17,6.73
2010-02-18,6.54
2010-02-19,6.67
2010-02-22,6.7
2010-02-23,7.07
2010-02-24,6.89
2010-02-25,6.96
2010-02-26,7.29
2010-03-01,7.69
2010-03-02,7.55
2010-03-03,7.51
2010-03-04,7.49
2010-03-05,7.62
2010-03-08,7.83
2010-03-09,8.3
2010-03-10,8.24
2010-03-11,8.08
2010-03-12,8.11
2010-03-15,8.01
2010-03-16,8.17
2010-03-17,8.23
2010-03-18,8.22
2010-03-19,8.27
2010-03-22,8.14
2010-03-23,8.19
2010-03-24,8.14
2010-03-25,8.24
2010-03-26,8.28
2010-03-29,8.35
2010-03-30,8.29
2010-03-31,8.21
2010-04-01,8.15
2010-04-05,8.28
2010-04-06,8.36
2010-04-07,8.39
2010-04-08,8.12
2010-04-09,8.17
2010-04-12,8.16
2010-04-13,8.02
2010-04-14,8.28
2010-04-15,8.37
2010-04-16,8.25
2010-04-19,8.12
2010-04-20,8.11
2010-04-21,8.17
2010-04-22,8.27
2010-04-23,8.5
2010-04-26,9.19
2010-04-27,8.55
2010-04-28,7.43
2010-04-29,7.16
2010-04-30,7.29
2010-05-03,7.1
2010-05-04,6.89
2010-05-05,6.68
2010-05-06,6.51
2010-05-07,6.3
2010-05-10,6.8
2010-05-11,7.02
2010-05-12,7.07
2010-05-13,7.01
2010-05-14,6.6552
2010-05-17,6.57
2010-05-18,6.6
2010-05-19,6.39
2010-05-20,6.0525
2010-05-21,6.115
2010-05-24,6.04
2010-05-25,5.99
2010-05-26,6.15
2010-05-27,6.0
2010-05-28,6.05
2010-06-01,5.77
2010-06-02,5.69
2010-06-03,5.81
2010-06-04,5.56
2010-06-07,5.49
2010-06-08,5.215
2010-06-09,5.36
2010-06-10,5.39
2010-06-11,5.43
2010-06-14,5.63
2010-06-15,5.67
2010-06-16,5.72
2010-06-17,5.66
2010-06-18,5.47
2010-06-21,5.34
2010-06-22,5.1525
2010-06-23,4.94
2010-06-24,5.03
2010-06-25,4.68
2010-06-28,4.7
2010-06-29,4.22
2010-06-30,4.085
2010-07-01,4.2425
2010-07-02,4.28
2010-07-06,4.26
2010-07-07,4.12
2010-07-08,4.26
2010-07-09,4.25
2010-07-12,4.34
2010-07-13,4.4
2010-07-14,4.37
2010-07-15,4.33
2010-07-16,4.26
2010-07-19,4.17
2010-07-20,4.21
2010-07-21,4.25
2010-07-22,4.28
2010-07-23,4.45
2010-07-26,4.765
2010-07-27,5.01
2010-07-28,4.44
2010-07-29,4.42
2010-07-30,4.36
2010-08-02,4.8
2010-08-03,4.76
2010-08-04,4.76
2010-08-05,4.88
2010-08-06,4.82
2010-08-09,4.62
2010-08-10,4.45
2010-08-11,4.31
2010-08-12,4.28
2010-08-13,4.25
2010-08-16,4.17
2010-08-17,4.14
2010-08-18,4.19
2010-08-19,4.26
2010-08-20,4.07
2010-08-23,4.14
2010-08-24,3.95
2010-08-25,3.76
2010-08-26,3.8
2010-08-27,3.63
2010-08-30,3.63
2010-08-31,3.535
2010-09-01,3.76
2010-09-02,3.92
2010-09-03,4.17
2010-09-07,3.99
2010-09-08,4.04
2010-09-09,4.08
2010-09-10,4.0
2010-09-13,4.05
2010-09-14,4.11
2010-09-15,4.1
2010-09-16,4.11
2010-09-17,4.09
2010-09-20,4.5
2010-09-21,4.49
2010-09-22,4.38
2010-09-23,4.67
2010-09-24,4.65
2010-09-27,4.68
2010-09-28,4.7
2010-09-29,4.7
2010-09-30,4.75
2010-10-01,4.7
