dt,high
2010-01-04,24.87
2010-01-05,25.14
2010-01-06,25.07
2010-01-07,24.74
2010-01-08,24.69
2010-01-11,24.74
2010-01-12,24.49
2010-01-13,24.47
2010-01-14,24.61
2010-01-15,24.47
2010-01-19,24.42
2010-01-20,24.14
2010-01-21,24.36
2010-01-22,24.14
2010-01-25,23.56
2010-01-26,23.72
2010-01-27,23.63
2010-01-28,23.65
2010-01-29,23.55
2010-02-01,23.19
2010-02-02,23.48
2010-02-03,23.58
2010-02-04,23.57
2010-02-05,23.315
2010-02-08,23.33
2010-02-09,23.32
2010-02-10,23.1
2010-02-11,23.5
2010-02-12,23.37
2010-02-16,23.78
2010-02-17,24.17
2010-02-18,24.23
2010-02-19,24.31
2010-02-22,24.495
2010-02-23,24.5
2010-02-24,24.8
2010-02-25,24.93
2010-02-26,25.18
2010-03-01,25.59
2010-03-02,25.55
2010-03-03,25.54
2010-03-04,26.46
2010-03-05,26.64
2010-03-08,26.67
2010-03-09,26.77
2010-03-10,27.065
2010-03-11,26.93
2010-03-12,26.78
2010-03-15,26.975
2010-03-16,26.99
2010-03-17,26.83
2010-03-18,27.05
2010-03-19,27.18
2010-03-22,26.57
2010-03-23,26.59
2010-03-24,26.51
2010-03-25,26.68
2010-03-26,26.3
2010-03-29,25.97
2010-03-30,26.07
2010-03-31,26.175
2010-04-01,26.37
2010-04-05,27.0825
2010-04-06,27.04
2010-04-07,26.99
2010-04-08,26.66
2010-04-09,26.85
2010-04-12,27.0
2010-04-13,26.64
2010-04-14,26.88
2010-04-15,27.0
2010-04-16,26.9499
2010-04-19,26.92
2010-04-20,27.15
2010-04-21,27.43
2010-04-22,27.52
2010-04-23,27.49
2010-04-26,27.49
2010-04-27,27.69
2010-04-28,27.36
2010-04-29,28.0
2010-04-30,27.69
2010-05-03,27.85
2010-05-04,27.57
2010-05-05,27.1
2010-05-06,26.85
2010-05-07,26.39
2010-05-10,26.54
2010-05-11,27.0
2010-05-12,27.37
2010-05-13,27.69
2010-05-14,27.06
2010-05-17,27.16
2010-05-18,28.95
2010-05-19,29.23
2010-05-20,28.12
2010-05-21,27.75
2010-05-24,27.39
2010-05-25,26.4
2010-05-26,27.16
2010-05-27,27.83
2010-05-28,28.16
2010-06-01,28.0
2010-06-02,27.96
2010-06-03,29.48
2010-06-04,29.15
2010-06-07,28.635
2010-06-08,27.98
2010-06-09,28.74
2010-06-10,28.61
2010-06-11,28.77
2010-06-14,29.08
2010-06-15,29.3
2010-06-16,29.71
2010-06-17,29.54
2010-06-18,29.75
2010-06-21,29.79
2010-06-22,29.37
2010-06-23,28.78
2010-06-24,28.57
2010-06-25,28.0
2010-06-28,28.07
2010-06-29,27.65
2010-06-30,27.02
2010-07-01,26.8
2010-07-02,26.53
2010-07-06,26.51
2010-07-07,27.42
2010-07-08,28.42
2010-07-09,28.19
2010-07-12,27.495
2010-07-13,28.61
2010-07-14,28.94
2010-07-15,28.92
2010-07-16,28.74
2010-07-19,28.35
2010-07-20,28.53
2010-07-21,28.58
2010-07-22,28.67
2010-07-23,28.85
2010-07-26,29.11
