dt,high
2010-01-04,66.82
2010-01-05,67.54
2010-01-06,69.27
2010-01-07,72.06
2010-01-08,72.82
2010-01-11,72.79
2010-01-12,71.7
2010-01-13,71.91
2010-01-14,71.51
2010-01-15,71.58
2010-01-19,71.343
2010-01-20,70.43
2010-01-21,70.11
2010-01-22,68.59
2010-01-25,68.26
2010-01-26,68.52
2010-01-27,67.25
2010-01-28,66.72
2010-01-29,65.93
2010-02-01,66.21
2010-02-02,68.75
2010-02-03,72.6
2010-02-04,70.85
2010-02-05,69.25
2010-02-08,68.86
2010-02-09,68.98
2010-02-10,68.8
2010-02-11,68.74
2010-02-12,68.69
2010-02-16,69.99
2010-02-17,70.81
2010-02-18,71.57
2010-02-19,71.34
2010-02-22,71.24
2010-02-23,71.29
2010-02-24,71.25
2010-02-25,71.06
2010-02-26,72.85
2010-03-01,75.25
2010-03-02,76.29
2010-03-03,75.64
2010-03-04,75.1
2010-03-05,75.8
2010-03-08,75.43
2010-03-09,75.91
2010-03-10,75.82
2010-03-11,75.43
2010-03-12,75.14
