dt,high
2010-01-04,86.58
2010-01-05,85.42
2010-01-06,84.59
2010-01-07,84.67
2010-01-08,84.44
2010-01-11,84.87
2010-01-12,85.52
2010-01-13,85.99
2010-01-14,86.05
2010-01-15,85.91
2010-01-19,86.31
2010-01-20,86.81
2010-01-21,86.88
2010-01-22,85.78
2010-01-25,85.31
2010-01-26,85.85
2010-01-27,85.88
2010-01-28,85.94
2010-01-29,86.91
2010-02-01,86.17
2010-02-02,86.15
2010-02-03,85.78
2010-02-04,85.47
2010-02-05,83.83
2010-02-08,83.45299999999999
2010-02-09,83.91
2010-02-10,84.99
2010-02-11,84.46
2010-02-12,81.19
2010-02-16,82.45
2010-02-17,82.7
2010-02-18,83.61
2010-02-19,84.11
2010-02-22,84.53
2010-02-23,84.63
2010-02-24,85.3
2010-02-25,86.01
2010-02-26,86.24
2010-03-01,85.705
2010-03-02,85.53200000000001
2010-03-03,84.7
2010-03-04,83.13
2010-03-05,83.08
2010-03-08,83.39
2010-03-09,83.38
2010-03-10,82.84
2010-03-11,83.2
2010-03-12,83.19
2010-03-15,82.52
2010-03-16,81.99
2010-03-17,82.72
2010-03-18,82.6
2010-03-19,82.4999
2010-03-22,80.84
2010-03-23,80.13
2010-03-24,80.02
2010-03-25,80.77
2010-03-26,80.47
2010-03-29,81.0
2010-03-30,81.12
2010-03-31,81.45
2010-04-01,81.55
2010-04-05,80.85
2010-04-06,80.72
2010-04-07,81.95
2010-04-08,81.59
2010-04-09,81.79
2010-04-12,82.01
2010-04-13,82.27
2010-04-14,83.41
2010-04-15,83.46
2010-04-16,82.73
2010-04-19,81.9
2010-04-20,82.17
2010-04-21,82.52
2010-04-22,82.46
2010-04-23,82.94
2010-04-26,83.25
2010-04-27,82.6
2010-04-28,81.68
2010-04-29,80.8499
2010-04-30,77.37
2010-05-03,77.92
2010-05-04,76.31
2010-05-05,77.44
2010-05-06,77.24
2010-05-07,75.26
2010-05-10,77.12
2010-05-11,77.28
2010-05-12,77.8
2010-05-13,78.49
2010-05-14,77.59
2010-05-17,76.94
2010-05-18,77.66
2010-05-19,76.87
2010-05-20,75.59
2010-05-21,73.74
