dt,high
2010-01-04,25.19
2010-01-05,24.85
2010-01-06,24.915
2010-01-07,24.61
2010-01-08,24.75
2010-01-11,24.8
2010-01-12,24.61
2010-01-13,24.99
2010-01-14,25.58
2010-01-15,25.64
2010-01-19,25.5
2010-01-20,25.13
2010-01-21,25.54
2010-01-22,25.05
2010-01-25,24.27
2010-01-26,24.13
2010-01-27,24.05
2010-01-28,24.18
2010-01-29,23.83
2010-02-01,23.38
2010-02-02,23.85
2010-02-03,23.84
2010-02-04,23.78
2010-02-05,23.67
2010-02-08,23.65
2010-02-09,23.72
2010-02-10,23.61
2010-02-11,23.515
2010-02-12,23.5
2010-02-16,23.85
2010-02-17,24.285
2010-02-18,24.57
2010-02-19,24.54
2010-02-22,24.98
2010-02-23,24.89
2010-02-24,24.83
2010-02-25,24.9
2010-02-26,24.97
2010-03-01,24.91
2010-03-02,24.95
2010-03-03,24.69
2010-03-04,24.86
2010-03-05,25.0
2010-03-08,24.97
2010-03-09,25.1
2010-03-10,25.02
2010-03-11,25.25
2010-03-12,25.19
2010-03-15,25.375
2010-03-16,25.41
2010-03-17,25.7
2010-03-18,25.6
2010-03-19,25.73
2010-03-22,25.7
2010-03-23,26.0
2010-03-24,26.0
2010-03-25,26.25
2010-03-26,26.0
2010-03-29,25.85
2010-03-30,25.58
2010-03-31,25.79
2010-04-01,25.95
2010-04-05,25.74
2010-04-06,25.94
2010-04-07,25.99
2010-04-08,26.085
2010-04-09,26.14
2010-04-12,26.28
2010-04-13,26.63
2010-04-14,26.5
2010-04-15,26.395
2010-04-16,26.37
2010-04-19,26.3
2010-04-20,26.41
2010-04-21,26.33
2010-04-22,26.31
2010-04-23,26.52
2010-04-26,26.61
2010-04-27,26.52
2010-04-28,26.11
2010-04-29,26.14
2010-04-30,26.1
2010-05-03,26.15
2010-05-04,25.67
2010-05-05,25.12
2010-05-06,24.97
2010-05-07,24.255
2010-05-10,25.13
2010-05-11,24.61
2010-05-12,24.7
2010-05-13,24.55
2010-05-14,24.12
2010-05-17,23.89
2010-05-18,23.95
2010-05-19,23.5
2010-05-20,23.03
2010-05-21,22.36
2010-05-24,22.67
2010-05-25,22.2
2010-05-26,22.62
2010-05-27,22.61
2010-05-28,22.85
2010-06-01,22.84
2010-06-02,22.67
2010-06-03,22.95
2010-06-04,22.96
2010-06-07,22.29
2010-06-08,21.78
2010-06-09,22.09
2010-06-10,22.24
2010-06-11,22.75
2010-06-14,23.08
2010-06-15,23.24
2010-06-16,23.22
2010-06-17,23.19
2010-06-18,23.26
2010-06-21,23.66
2010-06-22,23.49
2010-06-23,23.01
2010-06-24,22.7
2010-06-25,23.25
2010-06-28,22.85
2010-06-29,22.1
2010-06-30,21.96
2010-07-01,21.68
2010-07-02,22.03
2010-07-06,22.71
2010-07-07,23.12
2010-07-08,23.34
2010-07-09,23.39
2010-07-12,23.48
2010-07-13,23.865
2010-07-14,24.19
2010-07-15,23.9
2010-07-16,23.95
2010-07-19,23.675
2010-07-20,23.97
2010-07-21,23.97
2010-07-22,24.41
2010-07-23,24.58
2010-07-26,24.67
2010-07-27,24.68
2010-07-28,24.59
2010-07-29,24.39
2010-07-30,23.835
2010-08-02,24.39
2010-08-03,24.345
2010-08-04,24.59
2010-08-05,24.445
2010-08-06,24.4
2010-08-09,24.59
2010-08-10,24.43
2010-08-11,23.94
2010-08-12,23.39
2010-08-13,22.945
2010-08-16,23.0
2010-08-17,23.24
2010-08-18,23.25
2010-08-19,23.1599
2010-08-20,23.08
2010-08-23,23.3
2010-08-24,22.79
2010-08-25,22.55
2010-08-26,22.73
2010-08-27,22.55
2010-08-30,22.62
2010-08-31,21.93
2010-09-01,22.645
2010-09-02,22.72
2010-09-03,22.94
2010-09-07,24.69
2010-09-08,24.23
2010-09-09,24.5
2010-09-10,25.15
2010-09-13,25.42
2010-09-14,25.58
2010-09-15,25.79
2010-09-16,25.71
2010-09-17,27.625
2010-09-20,27.57
2010-09-21,27.36
2010-09-22,27.33
2010-09-23,27.49
2010-09-24,27.5
2010-09-27,27.12
2010-09-28,27.4
2010-09-29,27.3
2010-09-30,27.41
2010-10-01,27.61
2010-10-04,27.36
2010-10-05,27.35
2010-10-06,27.86
2010-10-07,27.89
2010-10-08,28.08
2010-10-11,28.1
2010-10-12,28.0
2010-10-13,28.91
2010-10-14,28.7
2010-10-15,28.91
2010-10-18,29.23
2010-10-19,29.239
2010-10-20,29.18
2010-10-21,29.14
2010-10-22,29.03
2010-10-25,29.29
2010-10-26,28.84
2010-10-27,28.82
2010-10-28,29.48
2010-10-29,29.71
2010-11-01,29.55
