dt,high
2010-01-04,12.3
2010-01-05,12.485
2010-01-06,13.12
2010-01-07,13.4204
2010-01-08,13.37
2010-01-11,13.4
2010-01-12,13.13
2010-01-13,13.41
2010-01-14,14.09
2010-01-15,14.08
2010-01-19,14.06
2010-01-20,13.92
2010-01-21,13.96
2010-01-22,14.02
2010-01-25,14.06
2010-01-26,14.11
2010-01-27,14.02
2010-01-28,13.915
2010-01-29,14.0
2010-02-01,13.99
2010-02-02,14.38
2010-02-03,14.37
2010-02-04,14.24
2010-02-05,15.25
2010-02-08,15.25
2010-02-09,15.53
2010-02-10,15.58
2010-02-11,16.05
2010-02-12,16.11
2010-02-16,16.58
2010-02-17,16.67
2010-02-18,16.9
2010-02-19,17.07
2010-02-22,16.84
2010-02-23,16.8
2010-02-24,16.885
2010-02-25,17.01
2010-02-26,17.07
2010-03-01,17.44
2010-03-02,17.46
2010-03-03,17.585
2010-03-04,17.545
2010-03-05,17.46
2010-03-08,17.63
2010-03-09,17.7
2010-03-10,17.65
2010-03-11,17.75
2010-03-12,17.9
2010-03-15,17.61
2010-03-16,17.68
2010-03-17,17.79
2010-03-18,17.76
2010-03-19,17.82
2010-03-22,18.11
2010-03-23,18.31
2010-03-24,18.53
2010-03-25,18.56
2010-03-26,18.74
2010-03-29,19.09
2010-03-30,19.24
2010-03-31,19.25
2010-04-01,19.55
2010-04-05,19.53
2010-04-06,19.21
2010-04-07,19.35
2010-04-08,19.59
2010-04-09,19.7
2010-04-12,20.1
2010-04-13,20.13
2010-04-14,20.305
2010-04-15,20.565
2010-04-16,20.41
2010-04-19,19.92
2010-04-20,20.17
2010-04-21,20.305
2010-04-22,20.35
2010-04-23,20.38
2010-04-26,20.51
2010-04-27,20.39
2010-04-28,19.91
2010-04-29,19.955
2010-04-30,19.94
2010-05-03,20.07
2010-05-04,19.8
2010-05-05,19.785
2010-05-06,19.48
2010-05-07,18.97
2010-05-10,20.04
2010-05-11,18.13
2010-05-12,18.41
2010-05-13,18.42
2010-05-14,18.24
2010-05-17,17.91
2010-05-18,18.03
2010-05-19,18.01
2010-05-20,17.63
2010-05-21,17.19
2010-05-24,17.2
2010-05-25,17.11
2010-05-26,17.22
2010-05-27,17.79
2010-05-28,17.81
2010-06-01,17.51
2010-06-02,17.52
2010-06-03,18.11
2010-06-04,17.92
2010-06-07,17.83
2010-06-08,17.71
2010-06-09,17.88
2010-06-10,18.25
2010-06-11,18.59
2010-06-14,18.69
2010-06-15,18.7
