dt,high
2010-01-04,35.81
2010-01-05,36.03
2010-01-06,36.02
2010-01-07,36.68
2010-01-08,36.67
2010-01-11,37.0
2010-01-12,36.47
2010-01-13,36.36
2010-01-14,36.91
2010-01-15,37.12
2010-01-19,37.0
2010-01-20,36.66
2010-01-21,36.9
2010-01-22,36.74
2010-01-25,35.562
2010-01-26,34.7825
2010-01-27,34.71
2010-01-28,34.56
2010-01-29,34.23
2010-02-01,34.16
2010-02-02,34.28
2010-02-03,34.19
2010-02-04,33.0604
2010-02-05,31.86
2010-02-08,32.59
2010-02-09,33.16
2010-02-10,33.25
2010-02-11,33.94
2010-02-12,34.03
2010-02-16,34.38
2010-02-17,34.54
2010-02-18,34.48
2010-02-19,34.98
2010-02-22,34.75
2010-02-23,34.41
2010-02-24,34.88
2010-02-25,35.6
2010-02-26,35.59
2010-03-01,36.04
2010-03-02,35.93
2010-03-03,35.95
2010-03-04,35.98
2010-03-05,35.98
2010-03-08,35.95
2010-03-09,36.45
2010-03-10,36.92
2010-03-11,36.71
2010-03-12,36.74
2010-03-15,36.36
2010-03-16,36.5
2010-03-17,36.5
2010-03-18,36.46
2010-03-19,36.04
2010-03-22,36.03
2010-03-23,36.5
2010-03-24,36.32
2010-03-25,36.118
2010-03-26,35.23
2010-03-29,36.35
2010-03-30,36.52
2010-03-31,36.56
2010-04-01,36.95
2010-04-05,37.03
2010-04-06,36.99
2010-04-07,36.77
2010-04-08,36.05
2010-04-09,36.59
2010-04-12,36.67
2010-04-13,36.01
2010-04-14,35.69
2010-04-15,35.2
2010-04-16,35.14
2010-04-19,34.695
2010-04-20,35.3
2010-04-21,35.46
2010-04-22,35.94
2010-04-23,36.1
2010-04-26,35.99
2010-04-27,35.91
2010-04-28,35.58
2010-04-29,35.63
2010-04-30,36.1
2010-05-03,35.99
2010-05-04,35.5
2010-05-05,34.41
2010-05-06,33.75
2010-05-07,32.88
2010-05-10,34.62
2010-05-11,33.85
2010-05-12,34.18
2010-05-13,34.65
2010-05-14,34.2
2010-05-17,34.45
2010-05-18,34.32
2010-05-19,33.74
2010-05-20,32.5
2010-05-21,32.24
2010-05-24,32.19
2010-05-25,32.07
2010-05-26,32.82
2010-05-27,33.75
2010-05-28,33.905
2010-06-01,33.42
2010-06-02,33.18
2010-06-03,34.32
2010-06-04,34.12
2010-06-07,33.19
2010-06-08,32.73
2010-06-09,32.99
