dt,open
2010-01-04,50.15
2010-01-05,49.63
2010-01-06,48.26
2010-01-07,47.82
2010-01-08,48.65
2010-01-11,48.7
2010-01-12,48.99
2010-01-13,48.93
2010-01-14,48.93
2010-01-15,49.11
2010-01-19,48.75
2010-01-20,49.26
2010-01-21,48.79
2010-01-22,48.81
2010-01-25,48.83
2010-01-26,50.55
2010-01-27,50.29
2010-01-28,51.07
2010-01-29,50.3
2010-02-01,50.95
2010-02-02,50.6
2010-02-03,50.46
2010-02-04,50.27
2010-02-05,49.61
2010-02-08,50.18
2010-02-09,49.54
2010-02-10,49.645
2010-02-11,49.61
2010-02-12,49.77
2010-02-16,50.59
2010-02-17,51.71
2010-02-18,51.65
2010-02-19,52.69
2010-02-22,53.0
2010-02-23,52.73
2010-02-24,52.68
2010-02-25,52.12
2010-02-26,52.79
2010-03-01,52.76
2010-03-02,53.22
2010-03-03,53.43
2010-03-04,53.27
2010-03-05,53.85
2010-03-08,53.45
2010-03-09,53.96
2010-03-10,53.56
2010-03-11,52.88
2010-03-12,53.84
2010-03-15,52.99
2010-03-16,52.74
2010-03-17,53.11
2010-03-18,53.08
2010-03-19,53.58
2010-03-22,53.3
2010-03-23,53.55
2010-03-24,53.86
2010-03-25,54.3
2010-03-26,54.28
2010-03-29,54.48
2010-03-30,54.83
2010-03-31,53.8
2010-04-01,54.26
2010-04-05,54.15
2010-04-06,53.16
2010-04-07,52.52
2010-04-08,52.32
2010-04-09,52.36
2010-04-12,52.54
2010-04-13,51.92
2010-04-14,52.19
2010-04-15,52.86
2010-04-16,52.86
2010-04-19,52.04
2010-04-20,53.4
2010-04-21,52.99
2010-04-22,52.44
2010-04-23,52.87
2010-04-26,53.2
2010-04-27,51.59
2010-04-28,50.38
2010-04-29,51.32
2010-04-30,51.24
2010-05-03,50.88
2010-05-04,50.6
2010-05-05,49.78
2010-05-06,50.58
2010-05-07,49.67
2010-05-10,50.58
2010-05-11,49.6
2010-05-12,50.01
2010-05-13,50.1
2010-05-14,49.87
2010-05-17,50.2
2010-05-18,50.37
2010-05-19,49.74
2010-05-20,49.15
2010-05-21,48.0
2010-05-24,49.23
2010-05-25,47.69
2010-05-26,48.66
2010-05-27,48.48
2010-05-28,49.91
2010-06-01,49.12
2010-06-02,48.81
2010-06-03,49.81
2010-06-04,49.1
2010-06-07,48.62
2010-06-08,47.77
2010-06-09,49.39
2010-06-10,49.26
2010-06-11,49.76
2010-06-14,50.8
2010-06-15,50.5
2010-06-16,50.97
2010-06-17,51.04
2010-06-18,51.8
2010-06-21,51.75
2010-06-22,51.4
2010-06-23,51.03
2010-06-24,51.06
2010-06-25,50.82
2010-06-28,51.24
2010-06-29,50.7
2010-06-30,49.46
2010-07-01,49.43
2010-07-02,48.81
2010-07-06,48.95
2010-07-07,48.9
2010-07-08,50.04
2010-07-09,50.15
2010-07-12,50.92
2010-07-13,51.48
2010-07-14,51.13
2010-07-15,51.35
2010-07-16,50.11
2010-07-19,49.79
2010-07-20,49.2
2010-07-21,50.31
2010-07-22,48.77
2010-07-23,48.88
2010-07-26,50.28
2010-07-27,50.75
2010-07-28,50.56
2010-07-29,50.61
2010-07-30,50.03
2010-08-02,51.04
2010-08-03,50.56
2010-08-04,50.32
2010-08-05,50.5
2010-08-06,50.49
2010-08-09,50.61
2010-08-10,50.15
2010-08-11,49.03
2010-08-12,48.7
2010-08-13,49.68
2010-08-16,49.81
2010-08-17,50.15
2010-08-18,50.21
2010-08-19,49.99
2010-08-20,49.97
2010-08-23,49.77
2010-08-24,49.51
2010-08-25,49.2
2010-08-26,49.94
2010-08-27,49.51
2010-08-30,49.64
2010-08-31,48.8
2010-09-01,49.57
2010-09-02,50.24
2010-09-03,50.74
2010-09-07,50.85
2010-09-08,50.18
2010-09-09,50.36
2010-09-10,49.93
2010-09-13,50.36
2010-09-14,50.48
2010-09-15,50.93
2010-09-16,52.51
2010-09-17,52.71
2010-09-20,52.95
2010-09-21,53.3
2010-09-22,52.78
2010-09-23,52.09
2010-09-24,53.23
2010-09-27,53.01
2010-09-28,52.76
2010-09-29,52.62
2010-09-30,52.23
2010-10-01,52.61
2010-10-04,52.0
