dt,low
2010-01-04,28.65
2010-01-05,28.59
2010-01-06,28.5
2010-01-07,28.5
2010-01-08,29.15
2010-01-11,30.0301
2010-01-12,30.0
2010-01-13,30.14
2010-01-14,30.42
2010-01-15,29.72
2010-01-19,30.01
2010-01-20,29.6
2010-01-21,29.46
2010-01-22,28.9
2010-01-25,28.85
2010-01-26,28.93
2010-01-27,28.67
2010-01-28,28.39
2010-01-29,28.54
2010-02-01,28.39
2010-02-02,28.49
2010-02-03,29.07
2010-02-04,28.62
2010-02-05,28.06
2010-02-08,28.33
2010-02-09,28.71
2010-02-10,28.84
2010-02-11,28.46
2010-02-12,28.54
2010-02-16,28.72
2010-02-17,29.57
2010-02-18,29.18
2010-02-19,29.35
2010-02-22,29.66
2010-02-23,29.64
2010-02-24,29.86
2010-02-25,29.68
2010-02-26,29.63
2010-03-01,29.59
2010-03-02,30.4
2010-03-03,30.73
2010-03-04,30.4
2010-03-05,30.51
2010-03-08,30.54
2010-03-09,30.06
2010-03-10,30.06
2010-03-11,30.065
2010-03-12,30.15
2010-03-15,29.65
2010-03-16,30.31
2010-03-17,30.5001
2010-03-18,30.85
2010-03-19,30.7
2010-03-22,30.71
2010-03-23,30.79
2010-03-24,30.7
2010-03-25,30.72
2010-03-26,30.55
2010-03-29,30.72
2010-03-30,30.88
2010-03-31,30.9
2010-04-01,30.585
2010-04-05,30.63
2010-04-06,30.78
2010-04-07,30.71
2010-04-08,30.63
2010-04-09,30.86
2010-04-12,30.97
2010-04-13,30.73
2010-04-14,31.065
2010-04-15,31.49
2010-04-16,31.75
2010-04-19,31.67
2010-04-20,31.89
2010-04-21,31.89
2010-04-22,31.56
2010-04-23,31.96
2010-04-26,32.31
2010-04-27,31.85
2010-04-28,32.01
2010-04-29,32.21
2010-04-30,31.94
2010-05-03,31.81
2010-05-04,31.0
2010-05-05,30.84
2010-05-06,24.13
2010-05-07,28.9
2010-05-10,30.13
2010-05-11,30.52
2010-05-12,30.61
2010-05-13,30.77
2010-05-14,29.94
2010-05-17,29.77
2010-05-18,29.79
2010-05-19,29.69
2010-05-20,29.21
2010-05-21,28.64
2010-05-24,29.1
2010-05-25,28.46
2010-05-26,29.04
2010-05-27,29.48
2010-05-28,29.54
2010-06-01,29.1
2010-06-02,28.95
2010-06-03,30.0
2010-06-04,29.05
2010-06-07,28.97
2010-06-08,28.67
2010-06-09,29.1
2010-06-10,29.54
2010-06-11,29.53
2010-06-14,29.95
2010-06-15,30.15
2010-06-16,30.35
2010-06-17,30.22
2010-06-18,30.17
2010-06-21,30.55
2010-06-22,30.21
2010-06-23,29.7
2010-06-24,29.25
2010-06-25,29.2201
2010-06-28,29.21
2010-06-29,28.6
2010-06-30,28.48
2010-07-01,27.94
2010-07-02,27.88
2010-07-06,28.05
2010-07-07,27.94
2010-07-08,28.47
2010-07-09,28.44
2010-07-12,28.47
2010-07-13,28.71
2010-07-14,28.9
2010-07-15,28.71
2010-07-16,27.91
2010-07-19,27.57
2010-07-20,27.15
2010-07-21,26.475
2010-07-22,26.8
2010-07-23,26.74
2010-07-26,26.9
2010-07-27,26.925
2010-07-28,26.55
2010-07-29,25.76
2010-07-30,25.61
2010-08-02,26.87
2010-08-03,26.94
2010-08-04,27.51
2010-08-05,27.49
2010-08-06,27.21
2010-08-09,27.67
2010-08-10,27.24
2010-08-11,26.7901
2010-08-12,26.43
