dt,low
2010-01-04,28.37
2010-01-05,28.49
2010-01-06,28.52
2010-01-07,28.67
2010-01-08,28.48
2010-01-11,28.78
2010-01-12,28.54
2010-01-13,28.88
2010-01-14,28.99
2010-01-15,28.36
2010-01-19,28.33
2010-01-20,28.0
2010-01-21,28.11
2010-01-22,27.54
2010-01-25,27.11
2010-01-26,26.93
2010-01-27,26.62
2010-01-28,26.5
2010-01-29,26.695
2010-02-01,26.59
2010-02-02,26.8
2010-02-03,26.6
2010-02-04,25.88
2010-02-05,25.15
2010-02-08,25.41
2010-02-09,25.63
2010-02-10,25.56
2010-02-11,25.5
2010-02-12,25.5
2010-02-16,26.21
2010-02-17,27.1
2010-02-18,27.34
2010-02-19,27.47
2010-02-22,27.92
2010-02-23,27.58
2010-02-24,27.47
2010-02-25,27.56
2010-02-26,28.11
2010-03-01,28.32
2010-03-02,29.01
2010-03-03,29.01
2010-03-04,28.87
2010-03-05,29.2
2010-03-08,29.16
2010-03-09,28.88
2010-03-10,28.48
2010-03-11,28.43
2010-03-12,28.69
2010-03-15,28.64
2010-03-16,28.705
2010-03-17,28.72
2010-03-18,28.75
2010-03-19,28.39
2010-03-22,28.322
2010-03-23,28.48
2010-03-24,28.67
2010-03-25,28.73
2010-03-26,28.68
2010-03-29,28.98
2010-03-30,29.0075
2010-03-31,28.79
2010-04-01,29.03
2010-04-05,29.18
2010-04-06,29.28
2010-04-07,29.48
2010-04-08,29.53
2010-04-09,29.695
2010-04-12,29.87
2010-04-13,29.66
2010-04-14,29.76
2010-04-15,30.07
2010-04-16,30.26
2010-04-19,29.91
2010-04-20,30.28
2010-04-21,30.25
2010-04-22,29.96
2010-04-23,29.99
2010-04-26,30.27
2010-04-27,29.56
2010-04-28,29.58
2010-04-29,29.8
2010-04-30,30.31
2010-05-03,31.01
2010-05-04,30.0
2010-05-05,29.65
2010-05-06,27.68
2010-05-07,28.53
2010-05-10,29.77
2010-05-11,29.77
2010-05-12,29.9
2010-05-13,29.95
2010-05-14,29.23
2010-05-17,29.32
2010-05-18,29.64
