dt,low
2013-11-18,47.49
2013-11-19,45.3
2013-11-20,43.99
2013-11-21,43.04
2013-11-22,43.25
2013-11-25,43.7
2013-11-26,43.04
2013-11-27,42.5
2013-11-29,42.75
2013-12-02,41.52
2013-12-03,42.7
2013-12-04,41.6501
2013-12-05,40.69
2013-12-06,40.64
2013-12-09,40.24
2013-12-10,41.04
2013-12-11,42.0
2013-12-12,42.0
2013-12-13,42.92
2013-12-16,42.11
2013-12-17,43.16
2013-12-18,43.1
2013-12-19,43.82
2013-12-20,43.91
2013-12-23,43.55
2013-12-24,44.25
2013-12-26,44.44
2013-12-27,44.09
2013-12-30,44.0
2013-12-31,43.76
2014-01-02,43.27
2014-01-03,43.17
2014-01-06,43.37
2014-01-07,42.16
2014-01-08,43.4
2014-01-09,43.84
2014-01-10,43.78
2014-01-13,45.2
2014-01-14,46.91
2014-01-15,47.26
2014-01-16,47.04
2014-01-17,47.0
2014-01-21,47.94
2014-01-22,48.08
2014-01-23,47.58
2014-01-24,45.8275
2014-01-27,45.2
2014-01-28,46.77
2014-01-29,47.1301
2014-01-30,47.83
2014-01-31,49.03
2014-02-03,47.2
2014-02-04,47.3164
2014-02-05,47.152
2014-02-06,47.5
2014-02-07,49.33
2014-02-10,49.45
2014-02-11,49.33
2014-02-12,49.7275
2014-02-13,49.59
2014-02-14,49.59
2014-02-18,49.72
2014-02-19,49.03
2014-02-20,49.1
2014-02-21,51.75
2014-02-24,52.36
2014-02-25,52.9301
2014-02-26,54.18
2014-02-27,54.21
2014-02-28,53.82
2014-03-03,53.08
2014-03-04,53.48
2014-03-05,53.38
2014-03-06,53.04
2014-03-07,52.59
2014-03-10,52.24
2014-03-11,53.45
2014-03-12,52.77
2014-03-13,53.131
2014-03-14,53.25
2014-03-17,52.93
2014-03-18,52.71
2014-03-19,52.92
2014-03-20,52.82
2014-03-21,53.75
2014-03-24,53.04
2014-03-25,53.165
2014-03-26,52.01
2014-03-27,51.19
2014-03-28,51.54
2014-03-31,51.91
2014-04-01,52.29
2014-04-02,53.59
2014-04-03,54.58
2014-04-04,53.0
2014-04-07,51.53
2014-04-08,50.81
2014-04-09,51.23
2014-04-10,50.12
2014-04-11,49.86
2014-04-14,49.18
2014-04-15,48.93
2014-04-16,49.84
2014-04-17,49.43
2014-04-21,49.6
2014-04-22,50.36
2014-04-23,49.976000000000006
2014-04-24,49.715
2014-04-25,49.37
2014-04-28,48.45
2014-04-29,48.46
2014-04-30,48.44
2014-05-01,49.48
2014-05-02,50.25
2014-05-05,49.57
2014-05-06,49.55
2014-05-07,49.3431
2014-05-08,49.11
2014-05-09,48.67
2014-05-12,50.05
2014-05-13,50.325
2014-05-14,49.74
2014-05-15,47.98
2014-05-16,48.15
2014-05-19,49.27
2014-05-20,49.75
2014-05-21,50.4
2014-05-22,50.32
2014-05-23,51.33
2014-05-27,52.3329
2014-05-28,52.46
2014-05-29,52.94
2014-05-30,52.33
2014-06-02,52.04
2014-06-03,51.3
2014-06-04,52.23
2014-06-05,52.9
2014-06-06,54.37
2014-06-09,55.62
2014-06-10,55.95
2014-06-11,55.98
2014-06-12,55.89
2014-06-13,55.9
2014-06-16,55.8401
2014-06-17,56.1
2014-06-18,57.05
2014-06-19,56.04
2014-06-20,56.88
2014-06-23,57.43
2014-06-24,56.49
2014-06-25,56.04
2014-06-26,56.17
2014-06-27,55.52
2014-06-30,55.42
2014-07-01,56.77
2014-07-02,57.0
2014-07-03,57.02
2014-07-07,55.94
2014-07-08,54.99
2014-07-09,55.36
2014-07-10,54.62
2014-07-11,55.44
2014-07-14,55.62
2014-07-15,55.28
2014-07-16,55.14
2014-07-17,54.18
2014-07-18,54.11
2014-07-21,54.56
2014-07-22,54.71
2014-07-23,54.1025
2014-07-24,54.29
2014-07-25,54.39
2014-07-28,53.32
2014-07-29,52.42
2014-07-30,52.43
2014-07-31,49.93
2014-08-01,49.59
2014-08-04,49.97
2014-08-05,49.8
2014-08-06,48.83
2014-08-07,49.6
2014-08-08,49.92
2014-08-11,50.28
2014-08-12,50.2766
2014-08-13,51.06
2014-08-14,51.67
2014-08-15,51.83
2014-08-18,52.17
2014-08-19,52.225
2014-08-20,52.27
2014-08-21,52.11
2014-08-22,51.74
2014-08-25,51.911
2014-08-26,52.09
2014-08-27,51.6508
2014-08-28,51.21
2014-08-29,51.24
2014-09-02,51.46
2014-09-03,51.98
2014-09-04,52.07
2014-09-05,51.912
2014-09-08,52.06
2014-09-09,51.51
2014-09-10,51.25
2014-09-11,51.77
2014-09-12,50.705
2014-09-15,50.08
2014-09-16,50.58
2014-09-17,50.91
2014-09-18,50.52
2014-09-19,47.47
2014-09-22,49.17
2014-09-23,48.54
2014-09-24,48.81
2014-09-25,48.06
2014-09-26,48.18600000000001
2014-09-29,47.79
2014-09-30,47.31
2014-10-01,46.88
2014-10-02,47.37
2014-10-03,48.58
2014-10-06,48.47
2014-10-07,46.58
2014-10-08,45.85
2014-10-09,46.54
2014-10-10,46.2
2014-10-13,45.28
2014-10-14,44.82
2014-10-15,43.81
2014-10-16,44.218
2014-10-17,46.32
2014-10-20,46.57
2014-10-21,47.17
2014-10-22,47.0
2014-10-23,47.26
2014-10-24,48.07
2014-10-27,48.545
2014-10-28,49.082
2014-10-29,49.66
2014-10-30,49.24
2014-10-31,52.87
2014-11-03,52.91
2014-11-04,53.09
2014-11-05,52.74
2014-11-06,52.87
2014-11-07,52.895
2014-11-10,52.57
2014-11-11,52.37
2014-11-12,52.01
2014-11-13,51.88
2014-11-14,51.785
2014-11-17,52.11
2014-11-18,52.68
2014-11-19,53.54
2014-11-20,53.52
2014-11-21,54.02
2014-11-24,53.88
2014-11-25,53.28
2014-11-26,52.9
2014-11-28,53.09
2014-12-01,53.25
2014-12-02,53.64
2014-12-03,54.41
2014-12-04,54.395
2014-12-05,54.59
2014-12-08,54.6
2014-12-09,53.86
2014-12-10,53.97
2014-12-11,53.5801
2014-12-12,53.6201
2014-12-15,53.35
2014-12-16,52.96
2014-12-17,53.0
2014-12-18,54.28
2014-12-19,54.65
2014-12-22,54.77
2014-12-23,55.4
2014-12-24,55.4
2014-12-26,55.58
2014-12-29,55.29
2014-12-30,55.41
2014-12-31,55.25
2015-01-02,53.97
2015-01-05,54.56
2015-01-06,54.08
2015-01-07,54.81
2015-01-08,55.18
2015-01-09,55.79
2015-01-12,54.85
2015-01-13,54.45
2015-01-14,54.18
2015-01-15,53.35
2015-01-16,53.17
2015-01-20,52.59
2015-01-21,52.33
2015-01-22,52.895
2015-01-23,54.31
2015-01-26,53.77
2015-01-27,53.07
2015-01-28,53.91
2015-01-29,53.71
2015-01-30,53.88
2015-02-02,53.43
2015-02-03,54.7
2015-02-04,54.97
2015-02-05,55.75
2015-02-06,57.01
2015-02-09,56.88
2015-02-10,56.26
2015-02-11,56.39
2015-02-12,56.85
2015-02-13,57.19
2015-02-17,58.39
2015-02-18,55.13
2015-02-19,55.79
2015-02-20,56.98
2015-02-23,57.9301
2015-02-24,57.9
2015-02-25,58.16
2015-02-26,58.03
2015-02-27,57.69
2015-03-02,57.64
2015-03-03,58.05
2015-03-04,57.98
2015-03-05,57.8
2015-03-06,57.36
2015-03-09,57.4
2015-03-10,57.11
2015-03-11,57.58
2015-03-12,57.93
2015-03-13,57.8003
2015-03-16,58.01
2015-03-17,58.04
2015-03-18,58.06
2015-03-19,59.29
2015-03-20,60.23
2015-03-23,60.81
2015-03-24,60.38
2015-03-25,60.14
2015-03-26,59.98
2015-03-27,60.16
2015-03-30,61.4
2015-03-31,61.05
2015-04-01,60.79
2015-04-02,61.01
2015-04-06,61.03
2015-04-07,61.28
2015-04-08,61.18
2015-04-09,61.14
2015-04-10,60.87
2015-04-13,60.25
2015-04-14,59.6
2015-04-15,60.02
2015-04-16,59.7
2015-04-17,58.78
2015-04-20,59.0801
2015-04-21,59.325
2015-04-22,59.72
2015-04-23,59.53
2015-04-24,59.63
2015-04-27,60.5
2015-04-28,60.24
2015-04-29,60.06
2015-04-30,60.9
2015-05-01,60.18
2015-05-04,61.1
2015-05-05,61.35
2015-05-06,60.93
2015-05-07,60.82
2015-05-08,61.66
2015-05-11,62.37
2015-05-12,61.55
2015-05-13,61.6
2015-05-14,61.76
2015-05-15,61.42
