dt,low
2010-01-04,12.15
2010-01-05,12.21
2010-01-06,12.58
2010-01-07,13.01
2010-01-08,13.12
2010-01-11,13.04
2010-01-12,12.94
2010-01-13,12.96
2010-01-14,13.73
2010-01-15,13.76
2010-01-19,13.73
2010-01-20,13.65
2010-01-21,13.54
2010-01-22,13.74
2010-01-25,13.68
2010-01-26,13.73
2010-01-27,13.72
2010-01-28,13.68
2010-01-29,13.78
2010-02-01,13.79
2010-02-02,13.96
2010-02-03,14.11
2010-02-04,13.895
2010-02-05,14.53
2010-02-08,14.66
2010-02-09,15.12
2010-02-10,15.25
2010-02-11,15.35
2010-02-12,15.63
2010-02-16,15.96
2010-02-17,16.23
2010-02-18,16.49
2010-02-19,16.74
2010-02-22,16.55
2010-02-23,16.51
2010-02-24,16.61
2010-02-25,16.45
2010-02-26,16.85
2010-03-01,16.98
2010-03-02,17.18
2010-03-03,17.18
2010-03-04,17.1
2010-03-05,17.06
2010-03-08,17.1
2010-03-09,17.45
2010-03-10,17.42
2010-03-11,17.41
2010-03-12,17.47
2010-03-15,17.3
2010-03-16,17.29
2010-03-17,17.54
2010-03-18,17.58
2010-03-19,17.5497
2010-03-22,17.5675
2010-03-23,18.03
2010-03-24,18.36
2010-03-25,18.18
2010-03-26,18.15
2010-03-29,18.63
2010-03-30,19.01
2010-03-31,19.0
2010-04-01,19.09
2010-04-05,19.16
2010-04-06,18.94
2010-04-07,18.91
2010-04-08,19.14
2010-04-09,19.35
2010-04-12,19.71
2010-04-13,19.7616
2010-04-14,19.9888
2010-04-15,20.02
2010-04-16,19.78
2010-04-19,19.46
2010-04-20,19.9
2010-04-21,19.98
2010-04-22,19.92
2010-04-23,20.0
2010-04-26,20.05
2010-04-27,19.54
2010-04-28,19.32
2010-04-29,19.67
2010-04-30,19.59
2010-05-03,19.4
2010-05-04,19.37
2010-05-05,19.18
2010-05-06,16.88
2010-05-07,18.21
2010-05-10,18.05
2010-05-11,17.48
2010-05-12,18.03
2010-05-13,17.98
2010-05-14,17.45
2010-05-17,17.38
2010-05-18,17.64
2010-05-19,17.47
2010-05-20,16.95
2010-05-21,16.56
2010-05-24,16.87
2010-05-25,16.5
2010-05-26,16.655
2010-05-27,16.91
2010-05-28,17.56
2010-06-01,17.01
2010-06-02,17.03
2010-06-03,17.48
2010-06-04,17.41
2010-06-07,17.35
2010-06-08,17.16
2010-06-09,17.45
2010-06-10,17.82
2010-06-11,17.83
2010-06-14,18.21
2010-06-15,18.2
2010-06-16,18.25
2010-06-17,18.13
2010-06-18,18.25
2010-06-21,18.03
2010-06-22,17.655
2010-06-23,17.36
2010-06-24,17.34
2010-06-25,17.25
2010-06-28,17.18
2010-06-29,16.69
2010-06-30,16.36
2010-07-01,16.01
2010-07-02,16.19
2010-07-06,16.36
2010-07-07,16.51
2010-07-08,17.07
2010-07-09,17.05
2010-07-12,17.44
2010-07-13,17.64
2010-07-14,17.46
2010-07-15,17.53
2010-07-16,17.09
2010-07-19,17.15
2010-07-20,17.11
2010-07-21,17.2575
2010-07-22,17.35
2010-07-23,17.64
2010-07-26,17.62
2010-07-27,17.77
2010-07-28,17.59
2010-07-29,17.33
2010-07-30,17.095
2010-08-02,17.5
2010-08-03,17.55
2010-08-04,17.32
2010-08-05,16.52
2010-08-06,16.5
2010-08-09,16.25
2010-08-10,15.9
2010-08-11,15.67
2010-08-12,15.66
2010-08-13,15.9
2010-08-16,16.17
2010-08-17,16.16
2010-08-18,16.09
2010-08-19,16.12
2010-08-20,16.18
2010-08-23,16.41
2010-08-24,16.09
2010-08-25,15.875
2010-08-26,16.22
2010-08-27,16.2
2010-08-30,16.37
2010-08-31,16.25
2010-09-01,16.44
2010-09-02,15.89
2010-09-03,16.03
2010-09-07,16.01
2010-09-08,16.34
2010-09-09,16.77
2010-09-10,16.77
2010-09-13,16.96
2010-09-14,16.91
2010-09-15,16.8601
2010-09-16,16.91
2010-09-17,15.68
2010-09-20,15.71
2010-09-21,15.66
2010-09-22,15.48
2010-09-23,15.39
2010-09-24,15.37
2010-09-27,15.04
2010-09-28,15.14
2010-09-29,15.26
2010-09-30,15.44
2010-10-01,15.92
2010-10-04,15.72
2010-10-05,15.91
2010-10-06,15.98
2010-10-07,16.02
2010-10-08,14.82
2010-10-11,14.71
2010-10-12,14.59
2010-10-13,14.89
