dt,low
2010-01-04,40.09
2010-01-05,40.26
2010-01-06,39.94
2010-01-07,39.7
2010-01-08,39.75
2010-01-11,39.77
2010-01-12,38.97
2010-01-13,39.2
2010-01-14,39.745
2010-01-15,38.83
2010-01-19,39.18
2010-01-20,38.1
2010-01-21,37.765
2010-01-22,36.95
2010-01-25,36.83
2010-01-26,37.06
2010-01-27,36.835
2010-01-28,36.89
2010-01-29,37.91
2010-02-01,38.13
2010-02-02,37.585
2010-02-03,37.56
2010-02-04,36.1
2010-02-05,35.55
2010-02-08,35.93
2010-02-09,35.97
2010-02-10,36.0
2010-02-11,35.79
2010-02-12,35.77
2010-02-16,36.1
2010-02-17,36.25
2010-02-18,36.69
2010-02-19,36.51
2010-02-22,36.29
2010-02-23,36.1
2010-02-24,36.53
2010-02-25,35.87
2010-02-26,36.5
2010-03-01,36.64
2010-03-02,36.77
2010-03-03,36.84
2010-03-04,36.64
2010-03-05,36.69
2010-03-08,37.76
2010-03-09,38.16
2010-03-10,38.25
2010-03-11,38.24
2010-03-12,38.69
2010-03-15,38.74
2010-03-16,38.81
2010-03-17,39.08
2010-03-18,39.11
2010-03-19,39.02
2010-03-22,38.84
2010-03-23,38.47
2010-03-24,38.525
2010-03-25,38.34
2010-03-26,37.9
2010-03-29,37.9
2010-03-30,37.29
2010-03-31,37.69
2010-04-01,37.3
2010-04-05,37.92
2010-04-06,37.95
2010-04-07,37.98
2010-04-08,38.75
2010-04-09,39.23
2010-04-12,39.03
2010-04-13,39.16
2010-04-14,39.05
2010-04-15,39.99
2010-04-16,39.87
2010-04-19,39.53
2010-04-20,40.14
2010-04-21,40.52
2010-04-22,40.61
2010-04-23,40.365
2010-04-26,40.41
2010-04-27,39.74
2010-04-28,39.39
2010-04-29,39.25
2010-04-30,39.34
2010-05-03,38.951
2010-05-04,37.99
2010-05-05,37.82
2010-05-06,35.53
2010-05-07,35.07
2010-05-10,36.13
2010-05-11,36.09
2010-05-12,36.82
2010-05-13,37.89
2010-05-14,37.33
2010-05-17,37.34
2010-05-18,37.45
2010-05-19,37.03
2010-05-20,36.0
2010-05-21,35.51
2010-05-24,35.86
2010-05-25,34.8101
2010-05-26,35.66
2010-05-27,36.55
2010-05-28,36.73
2010-06-01,36.25
2010-06-02,36.0
2010-06-03,36.94
2010-06-04,36.26
2010-06-07,35.15
2010-06-08,34.9
2010-06-09,35.64
2010-06-10,35.83
2010-06-11,36.29
2010-06-14,36.6
2010-06-15,36.7
2010-06-16,37.05
2010-06-17,37.1
2010-06-18,37.49
2010-06-21,37.26
2010-06-22,36.73
2010-06-23,36.52
2010-06-24,36.35
2010-06-25,36.35
2010-06-28,36.18
2010-06-29,34.79
2010-06-30,34.58
2010-07-01,34.24
2010-07-02,34.72
2010-07-06,34.59
2010-07-07,34.91
2010-07-08,35.75
2010-07-09,35.99
2010-07-12,36.22
2010-07-13,36.72
2010-07-14,36.73
2010-07-15,37.12
2010-07-16,36.47
2010-07-19,36.41
2010-07-20,35.92
2010-07-21,36.37
2010-07-22,36.61
2010-07-23,37.4
2010-07-26,38.04
2010-07-27,37.93
2010-07-28,37.61
2010-07-29,34.94
2010-07-30,35.02
