dt,low
2010-01-04,8.29
2010-01-05,8.31
2010-01-06,8.44
2010-01-07,8.881
2010-01-08,8.855
2010-01-11,8.6
2010-01-12,8.16
2010-01-13,8.03
2010-01-14,8.27
2010-01-15,8.14
2010-01-19,8.43
2010-01-20,8.5
2010-01-21,8.408999999999999
2010-01-22,8.03
2010-01-25,8.03
2010-01-26,8.0
2010-01-27,8.02
2010-01-28,8.05
2010-01-29,7.78
2010-02-01,7.91
2010-02-02,7.95
2010-02-03,8.51
2010-02-04,7.96
2010-02-05,7.66
2010-02-08,7.69
2010-02-09,8.02
2010-02-10,7.94
2010-02-11,8.21
2010-02-12,8.62
2010-02-16,9.31
2010-02-17,9.37
2010-02-18,9.29
2010-02-19,9.42
2010-02-22,9.6
2010-02-23,9.72
2010-02-24,9.68
2010-02-25,9.95
2010-02-26,10.3
2010-03-01,10.85
2010-03-02,10.9
2010-03-03,11.2
2010-03-04,10.83
2010-03-05,11.35
2010-03-08,11.16
2010-03-09,11.18
2010-03-10,11.41
2010-03-11,11.26
2010-03-12,11.32
2010-03-15,11.14
2010-03-16,11.23
2010-03-17,11.35
2010-03-18,11.24
2010-03-19,10.82
2010-03-22,10.58
2010-03-23,11.06
2010-03-24,11.13
2010-03-25,11.4
2010-03-26,11.7
2010-03-29,11.8
2010-03-30,11.73
2010-03-31,12.04
2010-04-01,12.45
2010-04-05,12.7505
2010-04-06,12.98
2010-04-07,13.11
2010-04-08,13.01
2010-04-09,13.2
2010-04-12,13.5
2010-04-13,13.25
2010-04-14,13.5408
2010-04-15,13.36
2010-04-16,13.06
2010-04-19,12.71
2010-04-20,12.99
2010-04-21,13.47
2010-04-22,13.21
2010-04-23,13.53
2010-04-26,13.7
2010-04-27,13.15
2010-04-28,12.94
2010-04-29,13.15
2010-04-30,12.95
2010-05-03,13.11
2010-05-04,13.28
2010-05-05,12.91
2010-05-06,9.2
2010-05-07,10.21
2010-05-10,11.25
2010-05-11,11.53
2010-05-12,12.045
2010-05-13,12.18
2010-05-14,11.44
2010-05-17,11.18
2010-05-18,11.35
2010-05-19,10.8
2010-05-20,10.21
2010-05-21,10.0
2010-05-24,11.03
2010-05-25,10.25
2010-05-26,10.855
2010-05-27,11.26
2010-05-28,11.32
2010-06-01,10.68
2010-06-02,10.5
2010-06-03,11.015
2010-06-04,10.55
2010-06-07,10.11
2010-06-08,9.75
2010-06-09,10.23
2010-06-10,10.39
2010-06-11,10.52
2010-06-14,11.12
2010-06-15,11.25
2010-06-16,11.44
2010-06-17,11.36
2010-06-18,11.61
2010-06-21,11.33
2010-06-22,11.32
2010-06-23,11.05
2010-06-24,10.85
2010-06-25,10.71
2010-06-28,10.97
2010-06-29,10.22
2010-06-30,9.79
2010-07-01,9.05
2010-07-02,9.54
2010-07-06,9.23
2010-07-07,9.31
2010-07-08,9.86
2010-07-09,10.07
2010-07-12,10.14
2010-07-13,10.42
2010-07-14,10.53
2010-07-15,10.25
2010-07-16,10.03
2010-07-19,9.97
2010-07-20,9.75
2010-07-21,10.07
2010-07-22,10.28
2010-07-23,10.43
2010-07-26,10.87
2010-07-27,10.865
2010-07-28,10.73
2010-07-29,10.88
2010-07-30,10.67
2010-08-02,10.92
2010-08-03,10.8
2010-08-04,10.92
2010-08-05,11.23
2010-08-06,11.02
2010-08-09,11.29
2010-08-10,11.15
2010-08-11,10.96
2010-08-12,10.02
2010-08-13,10.26
2010-08-16,9.99
2010-08-17,10.15
2010-08-18,10.32
2010-08-19,10.26
2010-08-20,10.26
2010-08-23,10.22
2010-08-24,10.0
2010-08-25,10.01
2010-08-26,9.71
2010-08-27,9.49
